_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,doc_title,passage,pid,qid,relevance_gold,statement,url
2011674863,False,finalized,3,11/16/2018 19:13:06,5,0.6688,Germany,"Albert Einstein introduced the special relativity and general relativity theories for light and gravity in 1905 and 1915 respectively. Along with Max Planck, he was instrumental in the introduction of quantum mechanics, in which Werner Heisenberg and Max Born later made major contributions. Wilhelm Röntgen discovered X-rays.",Germany#327,8,,Albert Einstein is Known For General relativity ,https://en.wikipedia.org/wiki/Germany
2011674864,False,finalized,3,11/16/2018 20:07:42,0,1.0,Alan Cooper,"In 1988, Alan Cooper created a visual programming language (code-named “Ruby”) that allowed Windows users to build “Finder”-like shells. He called it “a shell construction set."" After he demonstrated Ruby to Bill Gates, Microsoft purchased it.",Alan Cooper#18,36,,Bill Gates created Microsoft ,https://en.wikipedia.org/wiki/Alan Cooper
2011674865,False,finalized,3,11/16/2018 21:00:19,0,1.0,Marie Curie,"Several institutions bear her name, starting with the two Curie institutes – the Maria Skłodowska–Curie Institute of Oncology, in Warsaw; and the Institut Curie in Paris. She is the patron of Maria Curie-Skłodowska University, in Lublin, founded in 1944; and of Pierre and Marie Curie University (Paris VI), France's pre-eminent science university. In Britain, Marie Curie Cancer Care was organized in 1948 to care for the terminally ill.",Marie Curie#246,48,,Marie Curie was Born In Warsaw Marie Curie was Born On Date 1867-11-07 ,https://en.wikipedia.org/wiki/Marie Curie
2011674866,False,finalized,3,11/16/2018 21:49:23,5,0.6697,Two Mules for Sister Sara,"She's too unfeminine and has too much balls. She's very, very hard."" Two Mules for Sister Sara marked the last time that Eastwood would receive second billing for a film and it would be 25 years until he risked being overshadowed by a leading lady again in The Bridges of Madison County (1995).",Two Mules for Sister Sara#40,33,,Clint Eastwood acted In The Bridges of Madison County ,https://en.wikipedia.org/wiki/Two Mules for Sister Sara
2011674867,False,finalized,3,11/16/2018 21:31:42,5,1.0,Aung San Suu Kyi,"Daw, literally meaning ""aunt"", is not part of her name but is an honorific for any older and revered woman, akin to ""Madam"". Burmese sometimes address her as Daw Suu or Amay Suu (""Mother Suu""). Aung San Suu Kyi was born on 19 June 1945 in Rangoon (now Yangon), British Burma.",Aung San Suu Kyi#19,24,,Aung San Suu Kyi was Born On Date 1945-06-19 ,https://en.wikipedia.org/wiki/Aung San Suu Kyi
2011674868,False,finalized,3,11/16/2018 21:08:07,5,1.0,Antiquarian science books,"Special relativity. Einstein, Albert (Germany). Does the Inertia of a Body Depend Upon Its Energy Content?",Antiquarian science books#408,11,,Albert Einstein is Known For Special relativity ,https://en.wikipedia.org/wiki/Antiquarian science books
2011674869,False,finalized,3,11/16/2018 21:42:31,0,1.0,Leon Trotsky,"Their mother Aleksandra disappeared in 1935 during the Great Purges in the Soviet Union under Stalin, and was murdered by Stalinist forces three years later. Until this point in his life, Trotsky had used his birth name: Lev (Leon) Bronstein. He changed his surname to ""Trotsky""—the name he would use for the rest of his life.",Leon Trotsky#56,56,,Leon Trotsky is Married To Aleksandra Sokolovskaya Leon Trotsky is Married To Natalia Sedova ,https://en.wikipedia.org/wiki/Leon Trotsky
2011674870,False,finalized,3,11/16/2018 21:41:39,0,0.6667,Havana,"In 2004 the annual passenger volume was some 11 million, but demand is estimated at two-and-a-half to three times this value, with the busiest route being between Havana and Santiago de Cuba, some apart by rail. In 2000 the Union de Ferrocarriles de Cuba bought French first class airconditioned coaches. In the 1980s there were plans for a Metro system in Havana similar to Moscow's, as a result of the Soviet Union influence in Cuba at the time.",Havana#343,37,,Cuba has Capital Havana ,https://en.wikipedia.org/wiki/Havana
2011674871,False,finalized,3,11/16/2018 21:31:43,3,0.3333,Mark Shriver,"In 2016, he wrote a second book, Pilgrimage: My Search for the Real Pope Francis. His sister, Maria Shriver, is a former journalist and the former First Lady of California (she was married to former Governor of California Arnold Schwarzenegger until mid-year 2011). Shriver attended high school at the Georgetown Preparatory School, North Bethesda, Maryland.",Mark Shriver#11,20,,Arnold Schwarzenegger is Married To Maria Shriver ,https://en.wikipedia.org/wiki/Mark Shriver
2011674873,False,finalized,3,11/16/2018 19:25:40,0,1.0,Nove (disambiguation),"Nové Bránice, Czech Republic.Nové Butovice (Prague Metro), Prague Metro station in Prague, Czech Republic.Nove Davydkovo, Ukraine.",Nove (disambiguation)#9,38,,Czech Republic has Capital Prague ,https://en.wikipedia.org/wiki/Nove (disambiguation)
2011674874,False,finalized,3,11/16/2018 20:28:56,3,0.6667,Young Frankenstein,"After he wrote the two-page scenario, he called Brooks, who told him that it seemed like a ""cute"" idea but showed little interest.Though Wilder believed that Brooks would not direct a film that he did not conceive, he again approached Brooks a few months later, when the two of them were shooting Blazing Saddles.In a 2010 interview with Los Angeles Times, Mel Brooks discussed how the film came about:I was in the middle of shooting the last few weeks of Blazing Saddles somewhere in the Antelope Valley, and Gene Wilder and I were having a cup of coffee and he said, I have this idea that there could be another Frankenstein.",Young Frankenstein#61,55,,Mel Brooks directed Blazing Saddles Mel Brooks directed Young Frankenstein ,https://en.wikipedia.org/wiki/Young Frankenstein
2011674875,False,finalized,3,11/16/2018 19:43:17,0,1.0,Aung San Suu Kyi,"On 21 December 2011, Thai Prime Minister Yingluck Shinawatra met Aung San Suu Kyi in Yangoon, marking Aung San Suu Kyi's ""first-ever meeting with the leader of a foreign country"". On 5 January 2012, British Foreign Minister William Hague met Aung San Suu Kyi and his Burmese counterpart. This represented a significant visit for Aung San Suu Kyi and Burma.",Aung San Suu Kyi#210,24,,Aung San Suu Kyi was Born On Date 1945-06-19 ,https://en.wikipedia.org/wiki/Aung San Suu Kyi
2011674876,False,finalized,3,11/16/2018 20:57:25,5,0.6645,Karl Otto Georg von Meck,"Династия «железнодорожных королей» фон Мекк. Solzhenitsyn, Aleksandr I., The Gulag Archipelago (1973), pp. 44–45 (1st ed.) .",Karl Otto Georg von Meck#19,15,,Aleksandr Solzhenitsyn created The Gulag Archipelago ,https://en.wikipedia.org/wiki/Karl Otto Georg von Meck
2011674878,False,finalized,3,11/16/2018 21:46:16,0,1.0,David Huddleston,– Arnold Brady (1974). Blazing Saddles – Olson Johnson (1974). Billy Two Hats – Copeland (1974).,David Huddleston#34,55,,Mel Brooks directed Blazing Saddles Mel Brooks directed Young Frankenstein ,https://en.wikipedia.org/wiki/David Huddleston
2011674879,False,finalized,3,11/19/2018 17:47:41,0,1.0,American-led intervention in Iraq (2014–present),"According to the U.S. Department of Defense, by May 2015 a dozen countries had committed themselves to the BPC program: Australia, Belgium, Denmark, France, Germany, Italy, Netherlands, New Zealand, Norway, Spain, United Kingdom and United States. By May 2015, the program had trained 6,500 Iraqi forces. The United States began conducting airstrikes in Iraq on 8 August 2014.",American-led intervention in Iraq (2014–present)#287,50,,France participated In War in Afghanistan Germany participated In War in Afghanistan United States participated In War in Afghanistan Taliban participated In War in Afghanistan ,https://en.wikipedia.org/wiki/American-led intervention in Iraq (2014–present)
2011674880,False,finalized,3,11/16/2018 21:41:25,0,1.0,Vietnam War,"The war is also depicted in popular video games, especially in first-person shooter war genre, such as Line of Sight: Vietnam (2003), Vietcong (2003), Battlefield Vietnam (2004), Vietcong: Fist Alpha (2004), Elite Warriors: Vietnam (2005), The Hell in Vietnam (2008), Battlefield: Bad Company 2: Vietnam (2010), Call of Duty: Black Ops (2010), Call of Duty: Black Ops: Declassified (2012), Rising Storm 2: Vietnam (2017), and in Far Cry 5 (2018) as an additional content. The war also saw depiction in another genre, in the form of third-person shooter, MMORPG, real-time strategy and role-playing, such as Rambo: First Blood Part II (1985), Caliber .50 (1989), Vietcong 2 (2005), Made Man (2006), Gunboat (1990) and Strike Fighters 2: Vietnam (2009). On May 25, 2012, President Barack Obama issued a proclamation of the commemoration of the 50th Anniversary of the Vietnam War.",Vietnam War#890,25,,Australia participated In Vietnam War ,https://en.wikipedia.org/wiki/Vietnam War
2011674881,False,finalized,3,11/16/2018 19:39:43,5,1.0,Einstein family,"After their wedding, the young couple lived in Ulm, where Hermann became joint partner in the bed feathers shop of his cousins, Moses and Hermann Levi. In Ulm, their son Albert was born on 14 March 1879. On the initiative of Hermann's brother Jakob, the family moved to Munich in the summer of 1880.",Einstein family#55,6,,Albert Einstein was Born On Date 1879-03-14 ,https://en.wikipedia.org/wiki/Einstein family
2011674882,False,finalized,3,11/16/2018 23:24:41,5,0.6709,Enrique Rottenberg,"Sleeping with...: Photo Gallery of Cuba (National Museum of Photography), Havana, Cuba, 2010.Group exhibitions2018Dividuos, FotoFAC: Cuban Art Factory, Havana, 20182017Curar la historia: FotoFAC, Cuban Art Factory, Havana, 2017Critical Mass: FotoFAC, Cuban Art Factory, Havana, 2017The Improper: FotoFAC, Cuban Art Factory, Havana, CubaCritical Mass: FotoFAC, Cuban Art Factory, Havana, CubaThe Double (in collaboration with Carlos Quintana): Artlima, Lima, PeruShifting Metaphores: Cuba in changing times: ROSFOTO, San Petersburg, Russia2016Subjects and Predicates: FotoFAC, Cuban Art Factory, Havana, CubaParallel Worlds: FotoFAC, Cuban Art Factory, Havana, CubaA hundred years of Cuban Women: National Museum of Photograph, Havana, Cuba2015Becoming Animal: FotoFAC, Cuban Art Factory, Havana, CubaUtopia: FotoFAC, Cuban Art Factory, Havana, Cuba2014Nobody knows what a body can do, FotoFAC, Cuban Art Factory, Havana, Cuba.From the sublime to the ridiculous, FotoFAC, Cuban Art Factory, Havana, Cuba.",Enrique Rottenberg#58,37,,Cuba has Capital Havana ,https://en.wikipedia.org/wiki/Enrique Rottenberg
2011674883,False,finalized,3,11/19/2018 17:48:46,5,0.6625,Clint Eastwood,"The film was a rare commercial disappointment in Eastwood's career, but was liked by critics. Janet Maslin of The New York Times wrote that film was ""...the best and funniest Clint Eastwood movie in quite a while"", and praised Eastwood's directing, intricately juxtaposing the old West and the new West. Later that year, Eastwood starred in Any Which Way You Can, the sequel to Every Which Way But Loose.",Clint Eastwood#197,32,,Clint Eastwood acted In Space Cowboys ,https://en.wikipedia.org/wiki/Clint Eastwood
2011674884,False,finalized,3,11/16/2018 20:52:04,0,0.6667,2004 in literature,"December 28 – Susan Sontag, American novelist (born 1933). Nobel Prize for Literature: Elfriede Jelinek. Camões Prize: Agustina Bessa-Luís.",2004 in literature#219,53,,Harold Pinter has Won Prize Nobel Prize Elfriede Jelinek has Won Prize Nobel Prize ,https://en.wikipedia.org/wiki/2004 in literature
2011674885,False,finalized,3,11/16/2018 18:26:15,0,1.0,Scranton (disambiguation),"William Scranton (1917–2013), former Pennsylvania Governor and 1964 US Presidential candidate. William Scranton, III (born 1947), former Pennsylvania Lieutenant Governor, son of William Scranton. William Walker Scranton (1844-1916), Pennsylvania businessman.",Scranton (disambiguation)#19,43,,Joe Biden was Born In Scranton Pennsylvania ,https://en.wikipedia.org/wiki/Scranton (disambiguation)
2011674886,False,finalized,3,11/16/2018 21:55:01,5,0.664,1936 in Germany,Events in the year 1936 in Germany. Head of StateAdolf Hitler (the Führer) (Nazi Party). ChancellorAdolf Hitler (Nazi Party).,1936 in Germany#0,4,,Adolf Hitler is Leader Of Germany ,https://en.wikipedia.org/wiki/1936 in Germany
2011674887,False,finalized,3,11/16/2018 20:36:01,0,1.0,Arnold Schwarzenegger,"They have four children: Katherine Eunice Schwarzenegger (born December 13, 1989), Christina Maria Aurelia Schwarzenegger (born July 23, 1991), Patrick Arnold Shriver Schwarzenegger (born September 18, 1993), and Christopher Sargent Shriver Schwarzenegger (born September 27, 1997). All of their children were born in Los Angeles. The family lived in a home in the Brentwood neighborhood of Los Angeles, with vacation homes in Sun Valley, Idaho, and Hyannis Port, Massachusetts.",Arnold Schwarzenegger#449,21,,Arnold Schwarzenegger is Politician Of California ,https://en.wikipedia.org/wiki/Arnold Schwarzenegger
